,Macrophages,Mast,Monocytes,mDCs
9x39,0.110767744,0.4639056,0.08629496,0.33903167
9x40,0.1730206,0.5396934,0.10837637,0.17890953
9x41,0.08030247,0.44334805,0.082556434,0.393793
9x42,0.10656594,0.37295657,0.08165907,0.43881842
9x43,0.095557146,0.52945316,0.07196552,0.30302423
9x44,0.05160988,0.51798195,0.06218567,0.3682225
9x45,0.07997984,0.3518595,0.06492727,0.50323343
9x46,0.115193225,0.48796728,0.07848546,0.31835407
9x47,0.06673163,0.41381013,0.09258504,0.42687315
9x48,0.08407637,0.40179572,0.06781146,0.44631645
9x49,0.051287938,0.49933854,0.14453192,0.30484167
10x0,0.021449884,0.8405472,0.111879885,0.026123013
10x1,0.02415464,0.89833,0.027672566,0.049842793
10x2,0.023261424,0.87294936,0.07531837,0.02847083
10x3,0.005005437,0.94114125,0.0075880066,0.04626533
10x4,0.035637677,0.9101368,0.022207083,0.032018423
10x5,0.033500962,0.8914459,0.028524533,0.04652867
10x6,0.02283677,0.9407822,0.0055566384,0.030824406
10x7,0.021010874,0.93012553,0.016950814,0.031912725
10x8,0.005716565,0.9145986,0.028149905,0.051534925
10x9,0.0355869,0.9141532,0.00937351,0.040886387
10x11,0.028943736,0.88927543,0.073532425,0.008248491
10x12,0.011200746,0.8844931,0.021890787,0.082415335
10x13,0.010753418,0.9350725,0.003913064,0.050260965
10x14,0.018352661,0.9117461,0.010786576,0.05911468
10x15,0.0023075456,0.92786586,0.011797252,0.058029447
10x16,0.0024896488,0.9152816,0.0019498297,0.0802789
10x17,0.019006912,0.9139609,0.014692831,0.052339397
10x18,0.045540005,0.90568465,0.010434698,0.038340684
10x19,0.029220788,0.91316813,0.005085557,0.052525472
10x20,0.029000122,0.7578441,0.051611334,0.16154452
10x21,0.11202921,0.614477,0.18728173,0.086212054
10x22,0.06558333,0.60154015,0.05910523,0.27377135
10x23,0.12858793,0.52779645,0.09644534,0.24717033
10x24,0.094029985,0.59596545,0.045878455,0.26412606
10x25,0.090850815,0.36576453,0.16985944,0.37352517
10x26,0.0741762,0.3194801,0.22603336,0.3803103
10x27,0.0689496,0.3654627,0.22745019,0.33813754
10x28,0.050664715,0.44443402,0.13745423,0.36744702
10x29,0.13781571,0.34562868,0.18052907,0.33602652
10x30,0.11820423,0.5047468,0.09350411,0.2835449
10x31,0.04482222,0.49019256,0.1268439,0.3381413
10x32,0.18982285,0.26668158,0.31615433,0.22734131
10x33,0.015522292,0.6128015,0.11822964,0.25344655
10x34,0.14784862,0.35175872,0.17815553,0.32223716
10x35,0.13247496,0.58600986,0.14967984,0.1318353
10x36,0.123240955,0.43281022,0.054820385,0.38912842
10x37,0.078458674,0.6015553,0.05886674,0.26111928
10x38,0.108758844,0.29282477,0.29315364,0.30526274
10x39,0.07968605,0.5179328,0.070724785,0.33165643
10x40,0.14387159,0.3789675,0.08747152,0.3896894
10x41,0.054666635,0.40776733,0.060329266,0.47723675
10x42,0.07562802,0.5456868,0.11625708,0.26242805
10x43,0.06706483,0.6137071,0.13084757,0.18838055
10x44,0.09149661,0.64611495,0.19686505,0.0655234
10x45,0.09100004,0.3605364,0.14559646,0.40286705
10x46,0.0676797,0.6421961,0.08237185,0.20775227
10x47,0.09760164,0.5238778,0.08444346,0.29407713
10x48,0.124276385,0.4171957,0.073063195,0.38546473
10x49,0.12105085,0.4766267,0.14168885,0.26063362
11x0,0.004500576,0.7768168,0.040061995,0.17862068
11x1,0.0041075894,0.9280931,0.004864028,0.06293531
11x2,0.008555773,0.9004698,0.015395867,0.07557859
11x3,0.0029005292,0.93349946,0.008469461,0.055130582
11x4,0.007964761,0.9214008,0.0064624106,0.06417202
11x5,0.015994297,0.88645273,0.026802534,0.07075045
11x6,0.022697646,0.93889207,0.0119826645,0.026427604
11x7,0.0020238787,0.91970557,0.017101597,0.06116895
11x8,0.03066632,0.9247502,0.012505029,0.032078356
11x9,0.03696696,0.9112196,0.007852053,0.043961376
11x10,0.008440541,0.923802,0.011319142,0.05643825
11x11,0.012303818,0.8977174,0.026661694,0.06331709
11x12,0.021397993,0.8972552,0.015302235,0.06604461
11x13,0.04164076,0.8974128,0.026453327,0.034493137
11x14,0.0063306014,0.90913826,0.023675933,0.060855214
11x15,0.01751001,0.92903197,0.013089601,0.040368326
11x16,0.004912759,0.9075536,0.010797727,0.07673591
11x17,0.022888364,0.8688146,0.05929086,0.049006153
11x18,0.0089447405,0.9195562,0.012327975,0.059171155
11x19,0.060111776,0.7842061,0.0021098868,0.15357223
11x20,0.049187586,0.6486303,0.04455864,0.2576234
11x21,0.009959915,0.76293695,0.12346698,0.10363612
11x22,0.01589054,0.6783894,0.13569069,0.17002945
11x23,0.02916296,0.5387144,0.059231807,0.37289083
11x24,0.07719845,0.4594762,0.10808657,0.35523874
11x25,0.053806808,0.55767184,0.04562788,0.3428935
11x26,0.08716299,0.47591132,0.17214258,0.26478317
11x27,0.12362377,0.36379126,0.10305338,0.40953156
11x28,0.079721294,0.5649491,0.14747557,0.20785409
11x29,0.12080919,0.37537327,0.32443997,0.17937762
11x30,0.12705493,0.38783514,0.13623126,0.34887865
11x31,0.073280595,0.6381243,0.122423194,0.16617185
11x32,0.20650643,0.46733022,0.09604876,0.2301146
11x33,0.15130882,0.31187928,0.11725859,0.4195533
11x34,0.09608527,0.23129666,0.21179001,0.46082807
11x35,0.09789495,0.52775186,0.12283836,0.25151482
11x36,0.060364712,0.55187577,0.09373266,0.29402688
11x37,0.08107818,0.39430988,0.12877542,0.39583656
11x38,0.05500287,0.5482675,0.13263892,0.2640907
11x39,0.049372196,0.4516356,0.045416635,0.45357555
11x40,0.10228655,0.327472,0.2354165,0.334825
11x41,0.09352966,0.5722579,0.06955053,0.26466188
11x42,0.14939992,0.32545945,0.11615396,0.40898672
11x43,0.11127302,0.47142342,0.048199434,0.3691041
11x44,0.17108229,0.47727928,0.11876383,0.2328746
11x45,0.10793448,0.46193844,0.13504222,0.29508492
11x46,0.06510032,0.54932636,0.094884746,0.2906885
11x47,0.068188794,0.49156356,0.057059076,0.38318855
11x48,0.011250784,0.45073858,0.071553975,0.46645668
11x49,0.07283044,0.51503325,0.17123716,0.24089915
12x0,0.022011386,0.88175213,0.011022547,0.08521393
12x1,0.005389606,0.90364933,0.031638425,0.059322607
12x2,0.022463264,0.9064832,0.010442303,0.060611278
12x3,0.008532334,0.93156743,0.014728043,0.04517218
12x4,0.015897837,0.9036208,0.020933796,0.059547637
12x5,0.006969909,0.93693507,0.029654691,0.026440332
12x6,0.0038309332,0.9256867,0.0127508445,0.05773148
12x8,0.0046726475,0.9564452,0.0018022441,0.037079938
12x9,0.020792156,0.9080613,0.030004762,0.041141674
12x10,0.033472493,0.88627005,0.017495394,0.06276207
12x11,0.0033978894,0.9382635,0.0037938007,0.054544754
12x12,0.0035832273,0.9248337,0.010547651,0.0610354
12x13,0.002161831,0.9133549,0.024791617,0.05969174
12x14,0.024683602,0.9174811,0.008005345,0.049829885
12x15,0.0032727777,0.90860003,0.02896805,0.059159122
12x16,0.010214891,0.92993903,0.007050415,0.052795682
12x17,0.029599216,0.90441257,0.02401883,0.041969422
12x18,0.0056194225,0.9103818,0.016610282,0.06738844
12x19,0.06253772,0.8099759,0.022110684,0.10537571
12x20,0.055783823,0.6864993,0.06700047,0.19071642
12x21,0.08377055,0.63162994,0.027045792,0.25755373
12x22,0.057132836,0.7183822,0.08451265,0.13997231
12x23,0.10178694,0.49822402,0.12862976,0.2713593
12x24,0.051677756,0.46046868,0.19324926,0.2946043
12x25,0.09513987,0.57105213,0.08686724,0.2469407
12x26,0.13376993,0.47369975,0.1708774,0.22165297
12x27,0.11546417,0.3591129,0.19662744,0.32879546
12x28,0.1160043,0.4087851,0.16937912,0.30583146
12x29,0.111388855,0.37381205,0.1745133,0.3402858
12x30,0.13534534,0.37748694,0.18410654,0.3030612
12x31,0.12108436,0.33382457,0.15336612,0.39172494
12x32,0.11363032,0.31240985,0.23545685,0.33850294
12x33,0.14435601,0.4333298,0.1254885,0.29682574
12x34,0.112620674,0.5592575,0.09799535,0.23012644
12x35,0.15211932,0.34245035,0.17952897,0.32590136
12x36,0.09048604,0.38885558,0.10913578,0.41152263
12x37,0.14953198,0.44934532,0.11872047,0.2824022
12x38,0.10000127,0.41307718,0.18908799,0.29783365
12x39,0.0950059,0.45243385,0.08725001,0.36531025
12x40,0.065048136,0.5867193,0.18897234,0.15926026
12x41,0.15537155,0.39470986,0.12777412,0.32214448
12x42,0.15648599,0.44140542,0.14744142,0.25466716
12x43,0.07014946,0.5410868,0.08978103,0.29898268
12x44,0.092675075,0.44088656,0.087939866,0.37849852
12x45,0.092649914,0.45180023,0.15555823,0.29999164
12x46,0.17829737,0.43985698,0.09716219,0.28468344
12x47,0.11140009,0.5140956,0.06647488,0.30802935
12x48,0.20947817,0.43471918,0.093487665,0.26231498
12x49,0.15487278,0.46783462,0.07593797,0.30135462
13x0,0.046432752,0.826034,0.0026380015,0.124895275
13x1,0.010848718,0.9402264,0.007440104,0.04148486
13x2,0.029374907,0.924919,0.0056488994,0.04005717
13x3,0.010517077,0.9400796,0.005016905,0.04438643
13x4,0.0052405815,0.9229318,0.019797249,0.052030366
13x5,0.026731217,0.92842597,0.022683954,0.022158844
13x6,0.012889056,0.93890107,0.019163225,0.029046664
13x7,0.04806149,0.87552655,0.027654817,0.048757058
13x8,0.009442798,0.9079215,0.023339486,0.059296224
13x9,0.009627295,0.90169525,0.027097536,0.06158001
13x10,0.05128523,0.8989811,0.00944593,0.040287748
13x11,0.012159815,0.92802763,0.0023938962,0.057418667
13x12,0.0057882178,0.9222102,0.01773364,0.05426797
13x13,0.016911931,0.9203327,0.007812572,0.054942723
13x14,0.013173704,0.9209342,0.020793678,0.045098357
13x15,0.013213793,0.9344963,0.01739719,0.034892756
13x16,0.014768022,0.9077932,0.0029740708,0.074464716
13x17,0.022399915,0.92090684,0.003326238,0.053367034
13x18,0.020875918,0.8772947,0.06929505,0.032534324
13x19,0.105461664,0.71494603,0.041195374,0.13839689
13x20,0.03971706,0.77712363,0.04253511,0.14062423
13x21,0.022838818,0.6782546,0.025106408,0.2738002
13x22,0.10739404,0.45351258,0.09185749,0.34723586
13x23,0.049372584,0.5123516,0.17503542,0.2632404
13x24,0.12859796,0.48317674,0.22566476,0.16256052
13x25,0.0924206,0.4539525,0.21037385,0.243253
13x26,0.120794825,0.31743097,0.0890254,0.47274882
13x27,0.11562113,0.44805312,0.14586304,0.29046267
13x28,0.08531832,0.48203295,0.14454216,0.28810656
13x29,0.10658971,0.4534699,0.21687843,0.2230619
13x30,0.11406512,0.33769906,0.113504924,0.4347309
13x31,0.17316695,0.2643874,0.09935039,0.46309525
13x32,0.18308018,0.43359786,0.16856985,0.2147521
13x33,0.17193992,0.2816784,0.11067222,0.43570945
13x34,0.16635013,0.35482046,0.122888766,0.35594064
13x35,0.05728943,0.54777646,0.107445575,0.28748852
13x36,0.122169465,0.5376326,0.22238989,0.11780813
13x37,0.1033101,0.3023156,0.13530405,0.45907027
13x38,0.09069582,0.60208374,0.10355336,0.20366718
13x39,0.09454776,0.4406829,0.10561618,0.35915318
13x40,0.0940165,0.5590039,0.06613899,0.2808406
13x41,0.07931355,0.38300082,0.0698966,0.46778905
13x42,0.057025157,0.46852654,0.116023555,0.35842463
13x43,0.10568152,0.5236834,0.09944302,0.27119204
13x44,0.0841012,0.587127,0.10371685,0.22505498
13x45,0.12822364,0.41775012,0.13698982,0.31703642
13x46,0.117101625,0.5109893,0.028139653,0.34376943
13x47,0.09338047,0.6009218,0.077671185,0.22802646
13x48,0.14758486,0.4498824,0.17059816,0.23193464
13x49,0.047653083,0.41114408,0.15247765,0.3887252
14x0,0.009327533,0.8380268,0.10157189,0.051073737
14x1,0.034917142,0.86728513,0.06272707,0.03507063
14x2,0.016635524,0.929189,0.003504712,0.050670724
14x3,0.02272523,0.9087481,0.010939896,0.05758681
14x4,0.002879304,0.94337624,0.001448378,0.05229609
14x5,0.010764321,0.9182063,0.015414104,0.05561538
14x6,0.008318131,0.9238405,0.020030014,0.047811296
14x7,0.023662074,0.9097729,0.035416298,0.031148743
14x8,0.024174567,0.89200157,0.038011815,0.045812007
14x9,0.011831137,0.944721,0.011776204,0.031671703
14x10,0.011355356,0.9351405,0.0032274947,0.050276585
14x11,0.043480746,0.88921034,0.020620055,0.046688832
14x12,0.013590499,0.928614,0.0029162944,0.054879185
14x13,0.010978347,0.9269869,0.016731186,0.045303583
14x14,0.011779929,0.90884364,0.004183771,0.07519256
14x15,0.044638686,0.9024777,0.009605389,0.043278206
14x16,0.004076744,0.9415086,0.019299174,0.035115514
14x17,0.014970714,0.944198,0.0028397993,0.037991416
14x18,0.015180501,0.92438614,0.009244585,0.05118868
14x19,0.059201874,0.8502203,0.03667604,0.05390176
14x20,0.061249934,0.6713814,0.072794124,0.1945746
14x21,0.019691482,0.41117394,0.21592492,0.35320967
14x22,0.07822401,0.5383151,0.07264883,0.31081206
14x23,0.07818245,0.45006055,0.04229891,0.42945808
14x24,0.13480543,0.35092145,0.13166188,0.38261116
14x25,0.15262955,0.2847617,0.21703194,0.3455768
14x26,0.11996383,0.38435403,0.079460785,0.41622138
14x27,0.15112945,0.341017,0.13690373,0.37094983
14x28,0.120594636,0.35425016,0.107625954,0.41752926
14x29,0.06919175,0.41520306,0.10804194,0.4075632
14x30,0.14836884,0.34996334,0.08320955,0.41845828
14x31,0.12573396,0.34551445,0.15749563,0.37125596
14x32,0.13867651,0.37325168,0.101795875,0.38627592
14x33,0.0995681,0.34772283,0.1349085,0.4178006
14x34,0.16030046,0.34281605,0.20175093,0.29513252
14x35,0.0617976,0.4086542,0.16209342,0.36745477
14x36,0.15085043,0.350934,0.24610499,0.25211057
14x37,0.138662,0.32078597,0.06778976,0.47276226
14x38,0.042600945,0.56479245,0.15070114,0.24190548
14x39,0.08167613,0.49218965,0.108491294,0.31764293
14x40,0.1208534,0.45758647,0.15041661,0.27114356
14x41,0.076238565,0.46460363,0.050314844,0.40884295
14x42,0.07292457,0.59670824,0.04657347,0.28379366
14x43,0.062451813,0.41304454,0.11700546,0.40749818
14x44,0.08978067,0.43709317,0.043810382,0.4293158
14x45,0.13537371,0.46227178,0.18365686,0.21869764
14x46,0.113696344,0.618118,0.110924505,0.15726121
14x47,0.10549927,0.4511514,0.12964466,0.31370467
14x48,0.12803872,0.54458946,0.22433299,0.10303887
14x49,0.13810214,0.43019274,0.06168906,0.3700161
15x0,0.018818194,0.91200805,0.022445789,0.046727978
15x1,0.03700548,0.7506647,0.033969566,0.17836028
15x2,0.003287972,0.80602056,0.036579106,0.15411231
15x3,0.011829441,0.9144677,0.019695675,0.054007113
15x4,0.036071602,0.8726286,0.06466537,0.026634434
15x5,0.048958927,0.89196646,0.0046980726,0.054376595
15x6,0.0064680176,0.91108674,0.014489846,0.067955434
15x7,0.030426458,0.92611486,0.0064711766,0.036987454
15x8,0.040081337,0.91778713,0.01116293,0.03096863
15x9,0.03306163,0.91399115,0.012968588,0.039978564
15x10,0.00436447,0.91215485,0.019154262,0.06432641
15x12,0.009374069,0.9439217,0.0045091514,0.042195085
15x13,0.0030509229,0.9470711,0.015445896,0.03443215
15x14,0.025834031,0.914553,0.025619017,0.033993937
15x16,0.015154459,0.9115759,0.0054573514,0.06781226
15x17,0.005669633,0.94161445,0.0142673915,0.038448557
15x18,0.07259433,0.74636406,0.042953808,0.13808784
15x19,0.048332207,0.6679664,0.013478495,0.2702228
15x20,0.10230441,0.51236564,0.116578564,0.2687514
15x21,0.07211399,0.5078227,0.06715706,0.35290626
15x22,0.08088933,0.5910057,0.102474466,0.22563049
15x23,0.20403013,0.32365713,0.13481109,0.3375017
15x24,0.11569658,0.34658715,0.090234786,0.4474815
15x25,0.12601896,0.3570987,0.1710602,0.34582222
15x26,0.105186336,0.47825423,0.13378707,0.28277242
15x27,0.12368405,0.37579006,0.114963904,0.38556203
15x28,0.16703853,0.36130506,0.12235105,0.34930536
15x29,0.11923905,0.40245792,0.15896888,0.31933415
15x30,0.13873819,0.3269633,0.12829101,0.40600753
15x31,0.146149,0.388286,0.11597714,0.34958783
15x32,0.15126774,0.37508172,0.108081944,0.36556852
15x33,0.17009807,0.34773946,0.1125793,0.3695832
15x34,0.12999548,0.34082097,0.1185547,0.41062886
15x35,0.12222673,0.4278468,0.08899576,0.3609307
15x36,0.1482763,0.33587673,0.17249052,0.34335643
15x37,0.115533404,0.33838606,0.1016074,0.44447318
15x38,0.16366713,0.42007023,0.17655443,0.23970817
15x39,0.1331633,0.30918518,0.1641909,0.39346054
15x40,0.076836735,0.39434013,0.16093856,0.36788455
15x41,0.11037584,0.4578906,0.07545287,0.35628068
15x42,0.2110455,0.3548963,0.17741375,0.25664443
15x43,0.07137761,0.5408651,0.089391366,0.29836586
15x44,0.08456012,0.46822304,0.075185835,0.372031
15x45,0.13216509,0.34565395,0.13653392,0.3856471
15x46,0.06837878,0.5363074,0.059633587,0.33568025
15x47,0.08463271,0.47051972,0.078691,0.3661566
15x48,0.06321988,0.37022355,0.17049797,0.39605865
15x49,0.11405682,0.53904337,0.060522035,0.28637782
16x0,0.09852948,0.7618948,0.07335476,0.066221
16x1,0.009700204,0.93724376,0.01816894,0.034887005
16x2,0.00416558,0.82199836,0.026667107,0.14716898
16x3,0.118889794,0.6665622,0.06666579,0.14788215
16x4,0.0066075036,0.9059359,0.035602286,0.05185431
16x5,0.022888547,0.91035634,0.029833129,0.036921997
16x6,0.0029252272,0.93711764,0.0043144464,0.055642758
16x7,0.03795598,0.8912547,0.020324675,0.050464626
16x8,0.02054555,0.9303205,0.012541222,0.036592703
16x9,0.010196548,0.90531695,0.0056121256,0.078874454
16x10,0.015089056,0.9321664,0.008129584,0.044614945
16x12,0.004481399,0.9275684,0.013969911,0.05398032
16x13,0.0072914492,0.8991563,0.023515172,0.070037134
16x14,0.005880073,0.8935444,0.02002527,0.08055023
16x17,0.03686501,0.58610797,0.055233974,0.32179305
16x18,0.038082767,0.71636254,0.006360532,0.23919415
16x19,0.043352585,0.57308334,0.09159553,0.29196858
16x20,0.083237045,0.55468297,0.13345239,0.22862756
16x21,0.11836272,0.41347817,0.12112515,0.347034
16x22,0.1282091,0.4257801,0.058043852,0.387967
16x23,0.07598235,0.30778816,0.1026412,0.51358825
16x24,0.1157677,0.28066435,0.15723589,0.44633207
16x25,0.076846465,0.40578076,0.087188795,0.43018398
16x26,0.09502757,0.2681304,0.173149,0.46369308
16x27,0.2041315,0.25148278,0.29259598,0.25178975
16x28,0.1951446,0.2904562,0.19738358,0.31701562
16x29,0.1396916,0.34944752,0.096931584,0.4139293
16x30,0.1538106,0.34237945,0.2592668,0.2445432
16x31,0.11041713,0.35189468,0.14911047,0.3885777
16x32,0.21571618,0.33009726,0.1856815,0.2685051
16x33,0.09386776,0.3400547,0.18651366,0.37956393
16x34,0.15880623,0.29911864,0.10847083,0.43360433
16x35,0.10253268,0.34634647,0.15554385,0.395577
16x36,0.09291582,0.36949494,0.17593636,0.36165282
16x37,0.12770408,0.3860036,0.1599667,0.3263256
16x38,0.13991018,0.44065088,0.12518282,0.29425606
16x39,0.16330326,0.31236374,0.096327715,0.4280053
16x40,0.11825561,0.4120517,0.11421896,0.35547376
16x41,0.08755025,0.28352496,0.060597844,0.56832695
16x42,0.08000411,0.47600845,0.13945352,0.30453393
16x43,0.08608289,0.55752015,0.1832197,0.17317726
16x44,0.06897966,0.38672644,0.072569534,0.47172433
16x45,0.035158522,0.536754,0.17564753,0.25243998
16x46,0.048536226,0.44362995,0.11115527,0.39667857
16x47,0.10280654,0.46494967,0.13156734,0.30067647
16x48,0.12938935,0.3636464,0.11997921,0.38698506
16x49,0.18623914,0.61081314,0.10053881,0.10240894
17x0,0.0080610365,0.7786958,0.014319383,0.19892378
17x1,0.0438794,0.83492327,0.06486938,0.056327894
17x2,0.012836,0.79818726,0.011374815,0.1776019
17x3,0.0030198533,0.8920991,0.04523715,0.059643935
17x4,0.0070209657,0.7871875,0.0035799115,0.20221162
17x6,0.012815506,0.9110133,0.0032191856,0.07295205
17x7,0.0044497605,0.9247629,0.013393209,0.057394147
17x8,0.002883423,0.91977775,0.0045537716,0.072785094
17x9,0.0135952905,0.89923286,0.055934068,0.031237697
17x10,0.015585216,0.9173693,0.017797025,0.04924841
17x11,0.005797068,0.9105945,0.012346176,0.07126232
17x12,0.019014532,0.91937554,0.002384645,0.059225377
17x13,0.011102448,0.9099044,0.015455499,0.063537635
17x14,0.04149253,0.8842107,0.044882417,0.029414305
17x15,0.004632475,0.9254762,0.0077983844,0.062092938
17x16,0.040499166,0.6808823,0.04254641,0.23607217
17x17,0.004814212,0.6281468,0.115201965,0.25183704
17x18,0.07879679,0.5239007,0.07164471,0.3256578
17x19,0.059733033,0.7191503,0.03835918,0.18275745
17x20,0.12619649,0.52036893,0.0701964,0.28323817
17x21,0.1578182,0.46498847,0.06440446,0.31278887
17x22,0.1571275,0.5349564,0.10136397,0.2065521
17x23,0.114118055,0.4058574,0.13847956,0.34154496
17x24,0.10861994,0.47353286,0.1295885,0.28825873
17x25,0.15819004,0.2314859,0.15082842,0.45949563
17x26,0.14955647,0.36663598,0.12313078,0.3606768
17x27,0.11369944,0.3745343,0.15959062,0.35217568
17x28,0.10140876,0.41772935,0.18695712,0.29390478
17x29,0.12054611,0.39604658,0.12468982,0.35871744
17x30,0.12340739,0.2273829,0.1322709,0.5169388
17x31,0.08168952,0.31283966,0.22263469,0.38283613
17x32,0.07506787,0.35765147,0.15821968,0.40906096
17x33,0.16311201,0.25395948,0.15269223,0.4302363
17x34,0.16812304,0.42664993,0.13028313,0.27494392
17x35,0.1002685,0.30718738,0.20167536,0.39086875
17x36,0.13794915,0.30833644,0.10592593,0.44778845
17x37,0.15283118,0.28495383,0.108415976,0.45379907
17x38,0.098032445,0.3817869,0.18057525,0.3396055
17x39,0.100602165,0.42573455,0.13289185,0.3407715
17x40,0.10343061,0.46272293,0.11640804,0.31743833
17x41,0.12001723,0.38728222,0.18026663,0.31243393
17x42,0.11512903,0.56465405,0.07996095,0.240256
17x43,0.056500047,0.45079982,0.12619247,0.3665076
17x44,0.12658276,0.48735437,0.08654431,0.29951853
17x45,0.049481273,0.65413415,0.21125326,0.085131325
17x46,0.041926283,0.45874056,0.25710532,0.24222784
17x47,0.06314429,0.49511042,0.08193093,0.35981435
17x48,0.066205,0.5829513,0.1070027,0.24384096
17x49,0.1060259,0.4953097,0.16569172,0.23297265
18x0,0.08523545,0.65893435,0.17515673,0.08067346
18x1,0.06628777,0.6208039,0.058736116,0.25417227
18x2,0.06297371,0.604219,0.033773113,0.2990342
18x3,0.109455734,0.74652785,0.11004942,0.033967033
18x4,0.00672536,0.91667706,0.018841373,0.057756253
18x5,0.0084305415,0.9247266,0.019356987,0.047485862
18x6,0.019496083,0.89237994,0.023040198,0.065083764
18x7,0.002884456,0.92909986,0.008256313,0.059759364
18x8,0.021397872,0.94982535,0.008905718,0.019871073
18x9,0.0062383288,0.93425626,0.017596604,0.04190885
18x10,0.013823571,0.9387378,0.004024884,0.043413796
18x11,0.002798759,0.8998611,0.024755651,0.07258448
18x12,0.0034578694,0.919872,0.01908469,0.057585444
18x13,0.025689784,0.9026466,0.014979625,0.056684
18x14,0.03124482,0.9172009,0.002999267,0.048554968
18x15,0.0045870566,0.9067999,0.025333202,0.063279815
18x16,0.027156735,0.90183264,0.026817707,0.044192925
18x17,0.07024492,0.7379169,0.0324663,0.15937187
18x18,0.015685493,0.7087227,0.1239206,0.1516712
18x19,0.02227607,0.44821098,0.0963386,0.43317428
18x20,0.15976638,0.31645465,0.36482295,0.15895599
18x21,0.076573834,0.3717475,0.085263595,0.46641508
18x22,0.079732105,0.6094558,0.088575445,0.22223663
18x23,0.17196842,0.25122407,0.13813274,0.4386747
18x24,0.112902135,0.42820805,0.12344278,0.335447
18x25,0.12649664,0.33164018,0.098698325,0.44316489
18x26,0.11277312,0.30739823,0.10624637,0.47358227
18x27,0.106104925,0.34626374,0.08780016,0.45983112
18x28,0.13211507,0.38009292,0.09795219,0.38983983
18x29,0.16043694,0.38099486,0.0689117,0.38965648
18x30,0.11115787,0.33457673,0.14516951,0.40909582
18x31,0.10992362,0.35543936,0.101833224,0.4328038
18x32,0.13527212,0.342483,0.14249156,0.37975335
18x33,0.103358075,0.3793093,0.17195952,0.34537312
18x34,0.09246498,0.4813789,0.112435386,0.31372076
18x35,0.12385027,0.33721673,0.108472645,0.43046036
18x36,0.09209545,0.35208187,0.10659822,0.4492244
18x37,0.114423096,0.330903,0.12290612,0.43176785
18x38,0.09980589,0.35761672,0.14048679,0.4020906
18x39,0.10111546,0.31499416,0.28802645,0.29586393
18x40,0.16080569,0.47226688,0.11079166,0.25613573
18x41,0.12930806,0.43804458,0.23893909,0.19370824
18x42,0.042572495,0.5862741,0.1219882,0.24916518
18x43,0.14788166,0.44198242,0.17631765,0.23381828
18x44,0.09747392,0.4434278,0.100750655,0.35834762
18x45,0.0580711,0.41883576,0.15325661,0.36983654
18x46,0.02870245,0.4720756,0.15293051,0.34629136
18x47,0.099707976,0.5786597,0.16094305,0.16068926
18x48,0.104860805,0.36341795,0.103701316,0.42801988
18x49,0.03655435,0.56399983,0.17509463,0.22435115
19x0,0.03428307,0.8330538,0.017346924,0.11531619
19x1,0.0521261,0.84552276,0.0045984727,0.09775272
19x2,0.0036055564,0.8222404,0.046610598,0.12754343
19x3,0.0078534065,0.89655757,0.03618192,0.05940707
19x4,0.04185625,0.82012796,0.018500376,0.1195154
19x5,0.045438062,0.869957,0.06465776,0.019947214
19x6,0.061574157,0.7630207,0.04032028,0.13508482
19x7,0.03038746,0.8602618,0.06971945,0.039631262
19x8,0.06916349,0.8142606,0.087034956,0.029540906
19x9,0.036659587,0.79483026,0.045517292,0.12299291
19x10,0.01720438,0.9136658,0.024318304,0.04481157
19x11,0.010414565,0.899987,0.036061656,0.053536832
19x12,0.007112693,0.920369,0.015336266,0.057182077
19x13,0.005531605,0.83986557,0.120052524,0.034550346
19x14,0.09677534,0.78539836,0.02417425,0.09365207
19x15,0.04467626,0.80015874,0.10365844,0.051506646
19x16,0.03890323,0.656319,0.04398938,0.26078835
19x17,0.011208461,0.75313157,0.017970486,0.21768944
19x18,0.075114414,0.5532218,0.09220163,0.27946213
19x19,0.12084272,0.6786036,0.05710024,0.14345343
19x20,0.060975064,0.55134875,0.07165258,0.31602362
19x21,0.16107221,0.49679443,0.10181096,0.24032235
19x22,0.050510947,0.40578082,0.09507183,0.44863644
19x23,0.08640224,0.48363006,0.18310502,0.2468628
19x24,0.14341992,0.39655316,0.17031991,0.28970698
19x25,0.11079016,0.2772606,0.1877006,0.42424864
19x26,0.22990371,0.25252712,0.24069266,0.2768765
19x27,0.13123485,0.35617653,0.16547915,0.3471095
19x28,0.17567784,0.45255494,0.16455758,0.20720963
19x29,0.08626157,0.30999225,0.10975002,0.49399617
19x30,0.11971454,0.4734427,0.1922503,0.21459246
19x31,0.0922082,0.32520485,0.23327409,0.3493129
19x32,0.12898734,0.37798533,0.13642187,0.35660547
19x33,0.0807391,0.30156922,0.23033863,0.387353
19x34,0.10287027,0.24682735,0.16108795,0.48921442
19x35,0.107711,0.26190656,0.1622062,0.4681762
19x36,0.14249432,0.33956084,0.24869424,0.2692505
19x37,0.074768,0.46202645,0.083613776,0.37959173
19x38,0.09206937,0.5340167,0.12417878,0.2497352
19x39,0.14138322,0.39016557,0.08511362,0.38333756
19x40,0.067452066,0.38000986,0.08892945,0.46360862
19x41,0.09147701,0.4621471,0.06283155,0.38354433
19x42,0.13611399,0.4152336,0.19045146,0.25820094
19x43,0.08287061,0.44028777,0.1635249,0.31331676
19x44,0.109875076,0.37739044,0.032642886,0.48009157
