"","Ductal","Cancer","mDCs","pDCs","Macrophages","Mast","T","Monocytes","coordX","coordY"
"6x35",0.151602771920654,0.196398084487772,0.217262546190609,0.107817458061639,0.101779814088586,0.0367060904341001,0.0785127201712212,0.109920514645419,6,35
"6x36",0.0410011165623039,0.194254738052999,0.251961265144982,0.0771443124661533,0.0259673485691985,0.105419223164819,0.212501209984387,0.0917507860551572,6,36
"6x37",0.155360213744872,0.148425272181495,0.0641145411669971,0.100531557761631,0.200654995843102,0.0646559743722172,0.0464138905809009,0.219843554348785,6,37
"6x38",0.118337826476923,0.179079461784458,0.00938196851630187,0.0580132978085114,0.189230887095574,0.129148559102149,0.153721931262717,0.163086067953366,6,38
"6x39",0.0548934480064778,0.295204299946448,0.0586267189574019,0.155536934199563,0.155122765350882,0.0232120627047401,0.0658424739400588,0.191561296894428,6,39
"6x40",0.104764427948807,0.151693161020484,0.201454586959649,0.0498479753101829,0.195146393846568,0.022545366369195,0.0584011252394851,0.216146963305629,6,40
"6x41",0.071911210431173,0.0764828737379011,0.196682820332741,0.116571868010589,0.164665583036448,0.012326156323484,0.270333418369611,0.0910260697580522,6,41
"6x42",0.0997009986019579,0.154700319207754,0.191565883340142,0.0582092939062545,0.252948391458501,0.0159124260140877,0.129105547751954,0.0978571397193499,6,42
"6x43",0.146773121943451,0.105957347364654,0.140022129302099,0.107685927090738,0.226471349767741,0.021808644727792,0.132707801521158,0.118573678282368,6,43
"6x44",0.142964975348172,0.185077236129303,0.211834193393091,0.0962673806808811,0.0747360033478928,0.0180628481998568,0.170730172837372,0.100327190063431,6,44
"6x45",0.126097324826923,0.111352847448097,0.187585370281086,0.0652485134023171,0.190679379959348,0.0220820755565366,0.107483846606398,0.189470641919294,6,45
"6x46",0.105112779164814,0.0970766059039326,0.18530703125301,0.10582560247406,0.316628364079885,0.0160556363467878,0.104104933059542,0.0698890477179683,6,46
"6x47",0.129909620354415,0.139412263051492,0.182705850906269,0.0510316897304729,0.121223096822671,0.0708266750479206,0.227043640391082,0.077847163695678,6,47
"6x48",0.073387017745868,0.247524546426964,0.0534930624573484,0.0672175025737791,0.170727217983544,0.135260605956511,0.0890229165883151,0.163367130267671,6,48
"6x49",0.0869280908484018,0.208849141351161,0.110099637005667,0.108490474704786,0.201496521701349,0.113912574168671,0.0589204228110274,0.111303137408936,6,49
"7x0",0.0958882614016653,0.474188020493005,0.0077278454618438,0.124438435913645,0.0806576181476013,0.0223456808385885,0.104757223810413,0.089996913933238,7,0
"7x1",0.0729470104948265,0.362581711976899,0,0.099550568481958,0.146655636461264,0.0155994973726884,0.258466837648748,0.0441987375636161,7,1
"7x2",0.0479421625659675,0.428577799979849,0,0.140442269044271,0.0794133135670086,0.00958980919433514,0.226299053447597,0.0677355922009714,7,2
"7x3",0.00741832903542086,0.149275416038781,0.156690321976244,0.0348354461120109,0.245190601922298,0.100108479351752,0.170161073736253,0.136320331827241,7,3
"7x4",0.0223532068770525,0.174637184978509,0.189403035789741,0.0697613983317023,0.0704084973694899,0.160615582076757,0.131466991051222,0.181354103525526,7,4
"7x5",0.0144314738940737,0.582141065907405,0.0293135327217261,0.13573252288254,0.0920715641062196,0.0258973227348701,0.0368404038068846,0.0835721139462802,7,5
"7x6",0.0395154913708877,0.498494927884206,0,0.107724399821514,0.0773609819141353,0.0238712340021676,0.175664955473974,0.0773680095331149,7,6
"7x7",0.0841835596476609,0.449902704929826,5.52609282514511e-17,0.145715784978292,0.0574852458654795,0.0269365583634082,0.138885585689334,0.0968905605259986,7,7
"7x8",0.0314837079667917,0.530194846074162,0.0120965347021466,0.148988226936359,0.0733594440509479,0.0257277275522554,0.121628595047779,0.0565209176695593,7,8
"7x9",0.0831953707967629,0.406660676985998,0.00128044840617422,0.137240952133879,0.0528334524479673,0.0124817568604688,0.251468628473759,0.0548387138949911,7,9
"7x10",0.0708420365109547,0.508270312841806,0.00506220654996884,0.127750346963293,0.079207150576548,0.0164581965552798,0.116976492373938,0.0754332576282118,7,10
"7x11",0.0729015388904599,0.443553629519849,0,0.0928595562506013,0.0688166446273184,0.01357643453241,0.245031913450293,0.0632602827290684,7,11
"7x12",0.0320763077018128,0.157918319582028,0.18887655559557,0.148803880821708,0.224629769825917,0.11739406204681,0.0830133396703969,0.0472877647557575,7,12
"7x13",0.0623325362129718,0.528105084137705,0.0205111961576927,0.151179943141193,0.0427043042098382,0.018610633891458,0.0854319950189752,0.0911243072301661,7,13
"7x14",0.0524989205275063,0.499586615889223,0.00119109583528678,0.143003677823777,0.0692138481668265,0.011330536832992,0.144469045696149,0.0787062592282401,7,14
"7x15",0.0408400395900317,0.482647778062517,0.00571058163133863,0.158849225623686,0.0664559486315302,0.0104293280903803,0.172426676740673,0.062640421629844,7,15
"7x16",0.0654280110255545,0.509186482933299,0.00580407181884866,0.134203324339454,0.103546009650912,0.0140998641309249,0.1041894808187,0.0635427552823079,7,16
"7x17",0.0479524450065036,0.536653240120794,0.0206751693071449,0.123419522611185,0.0828958025799435,0.0166637594387826,0.113564526279769,0.0581755346558774,7,17
"7x18",0.0754538098244166,0.483280835966225,0,0.168346537326855,0.0802518508040188,0.0249101093900195,0.0929763279349768,0.0747805287534888,7,18
"7x19",0.11995420693773,0.321083476444786,0.0819170910197119,0.119488749461732,0.192261571889063,0.0279641910847723,0.0583324513672868,0.0789982617949186,7,19
"7x20",0.199712491084685,0.348610257449211,0.0459448058711604,0.105354852880383,0.0880114611677458,0.0300823668170457,0.102661679379432,0.0796220853503368,7,20
"7x21",0.108535429046324,0.389039566079529,0.0466100313928495,0.112795959422263,0.0950442245036951,0.0916021599636534,0.085357985122306,0.07101464446938,7,21
"7x22",0.0468596580813621,0.32348255570121,0.0547700378600341,0.0765680128184487,0.0349059976437202,0.138448145047581,0.176224254501046,0.148741338346598,7,22
"7x23",0.0853557425707206,0.272552677013873,0.104118136716757,0.0678000481294141,0.148369181880797,0.0773862511558924,0.191960606733481,0.0524573557990654,7,23
"7x24",0.0631743076797179,0.412066069477123,0.0906631242751612,0.10743896304659,0.106952787527786,0.0249120635181669,0.0528354791694333,0.141957205306021,7,24
"7x25",0.0709804141084106,0.253599875151418,0.227130470569663,0.120531248958954,0.096192347667021,0.0956850097427903,0.0923392139382337,0.04354141986351,7,25
"7x26",0.0384030586194215,0.198700988821542,0.0953463041148217,0.0309208257481193,0.323290206492364,0.0115684133968638,0.105582801165797,0.196187401641071,7,26
"7x27",0.0439772625257031,0.17753143007214,0.287354279524302,0.0919998954747707,0.0881306800516326,0.0157731517066598,0.265950868677722,0.0292824319670707,7,27
"7x28",0.0197670921665436,0.112466183807118,0.194558107576593,0.0882019279259361,0.0412972614120759,0.0167421848956954,0.0339776380640524,0.492989604151986,7,28
"7x29",0.0725748270399155,0.129156081291066,0.207645272650187,0.081756158468339,0.27867609926123,0.019957919079548,0.0586675623867317,0.151566079822982,7,29
"7x30",0.064478529990723,0.201112066044468,0.16504893453028,0.0858386287492821,0.1233215452818,0.161998474656527,0.0891711259533036,0.109030694793615,7,30
"7x31",0.0723276300381363,0.233660720396098,0.0598826387650266,0.093908695578222,0.183026440663782,0.0556184641463465,0.12900601841275,0.172569391999638,7,31
"7x32",0.0808819867142807,0.083794663798131,0.103337590739473,0.0681113475131855,0.413404204611538,0.0593799042122725,0.0674258405580828,0.123664461853037,7,32
"7x33",0.0355336978036497,0.158810022506233,0.198775588712704,0.0445325717694355,0.305770896304945,0.0258833793218203,0.194381549102621,0.0363122944785907,7,33
"7x34",0.162099674727246,0.041626515630277,0.225170865630852,0.0885570803124289,0.174892301404641,0.0755295152854144,0.0726573846166293,0.159466662392511,7,34
"7x35",0.0843688286494986,0.146621795732492,0.0613774073233987,0.0341760137256705,0.313581213559231,0.074393969035403,0.0721320358207597,0.213348736153547,7,35
"7x36",0.069868060490002,0.15100008729525,0.161502204169904,0.0596540403809847,0.173250639459128,0.0129205879067297,0.246588969024449,0.125215411273552,7,36
"7x37",0.0228836492919379,0.101679389870236,0.147511258267563,0.0498152271765162,0.287362793734192,0.142979931421441,0.107327611752058,0.140440138486055,7,37
"7x38",0.103922861158527,0.0518903997158956,0.225518767203336,0.10436489932854,0.18094526564094,0.0203914853859964,0.0583869973654305,0.254579324201335,7,38
"7x39",0.0804683162849626,0.25659264115166,0.0351293295994072,0.104202508136429,0.250532560263888,0.0545750222664648,0.0732772008472417,0.145222421449946,7,39
"7x40",0.215660172852435,0.0737746274732834,0.115021829659754,0.0283443926438971,0.0872151349389345,0.0210568661369519,0.0465958397265215,0.412331136568223,7,40
"7x41",0.0894499244941521,0.233890473213975,0.153820106303379,0.0222311031280106,0.0574676179318229,0.0358904663287915,0.0806652343482128,0.326585074251656,7,41
"7x42",0.0551771233473275,0.210909258773741,0.13924160487507,0.025783151091013,0.00577200502132472,0.171651711804714,0.0425858589159759,0.348879286170834,7,42
"7x43",0.169957020685431,0.179477122573749,0.0535012056340085,0.0580103752405722,0.295051581572979,0.0232257813894107,0.0772886569126003,0.143488255991249,7,43
"7x44",0.14517704000305,0.214193281946708,0.191345008333817,0.0821970204177813,0.137336374270715,0.152485413154062,0.0286659318582391,0.0485999300156283,7,44
"7x45",0.0595191011474313,0.236362346978235,0.246274748770845,0.0685360810173986,0.0961947950608604,0.102900358564386,0.151196582916376,0.0390159855444681,7,45
"7x46",0.0434773138405701,0.0789600802144167,0.22850715624874,0.0840539938502547,0.398698057118235,0.0222936029430947,0.0613971711276334,0.0826126246570557,7,46
"7x47",0.0942133997192373,0.141548721591384,0.23879548926385,0.0815855894424027,0.165804018149839,0.084504890766491,0.127953199527157,0.065594691539639,7,47
"7x48",0.207047217035333,0.162149157685102,0.0903052807990473,0.0673891170530258,0.164460682436231,0.0251363915621448,0.0752445169665681,0.208267636462548,7,48
"7x49",0.172104597594885,0.318613483423315,0.061981784120412,0.0641581467479646,0.16205155603903,0.0278429113295432,0.040777541234083,0.152469979510767,7,49
"8x0",0.0638323545426024,0.541898105255891,0.00967964011859293,0.118251856010925,0.0876594321277329,0.0193491592152575,0.0739516044945833,0.0853778482344153,8,0
"8x1",0.0536293152598123,0.48676676162891,0.0713639695452375,0.116638410341236,0.0638263318900472,0.0283211621550186,0.108806016549518,0.07064803263022,8,1
"8x2",0.0125170600739151,0.61096242479483,0.0046829703868873,0.0830106117291913,0.116155818126943,0.0237442310515193,0.0983511784484284,0.0505757053882857,8,2
"8x3",0.111617701423631,0.458244702062957,0,0.167753792445715,0.0947328450877594,0.0173080735506157,0.0904791020066842,0.0598637834226373,8,3
"8x4",0.0426914896508511,0.518610330204217,0.00818013924089758,0.10641670307787,0.0816417363404556,0.0255593115491045,0.15702639099752,0.0598738989390839,8,4
"8x5",0.064123243420341,0.557429205726721,0.0396862619322889,0.139129132818584,0.055503684883985,0.026178021800149,0.0530753866979726,0.0648750627199593,8,5
"8x6",0.0308685261168511,0.532130145091309,0.0126915904328882,0.106412383662617,0.100433378514114,0.0237123955097629,0.107070172351033,0.0866814083214251,8,6
"8x7",0.0564684557910118,0.495900574980374,0.00767284855131217,0.0906131399971323,0.0710833956154348,0.0283390180094989,0.19537933924792,0.0545432278073165,8,7
"8x8",0.0617713799182194,0.503517020101409,0,0.123117128468638,0.0787055263949171,0.0146878711813688,0.151638873246014,0.0665622006894343,8,8
"8x9",0.0848166906929544,0.459213997123219,0.0205125953958124,0.15017062123942,0.0454968441156115,0.0308460831370186,0.130348538066445,0.0785946302295198,8,9
"8x10",0.0838939285907104,0.474176419818622,5.24937770983894e-17,0.141637097683492,0.0562543390001243,0.0197988759679122,0.155097253918302,0.0691420850208374,8,10
"8x11",0.0351044173308767,0.55068561806264,0.00751826924768161,0.155939469961403,0.108047505097122,0.031857781370649,0.0534481060316129,0.0573988328980147,8,11
"8x12",0.0135375406388058,0.520694708388196,0.00295662791883093,0.108128658750354,0.0877862426805422,0.0221766920737483,0.202467743247199,0.0422517863023242,8,12
"8x13",0.0235663475821381,0.549432991588314,0.0147147859544701,0.114609516410387,0.0763633858651257,0.0243177316247616,0.0910367751135698,0.105958465861233,8,13
"8x14",0.0828477842420601,0.501825771512213,0.00587607293561058,0.143509560661397,0.0789448600753738,0.0172864542961256,0.102183412943084,0.0675260833341371,8,14
"8x15",0.0416638007943207,0.534123047749542,2.08869443874417e-118,0.0971556650182425,0.107619523061977,0.0220730779527383,0.118163534447208,0.0792013509759719,8,15
"8x16",0.0331166517740795,0.384421979977388,0.11964470112082,0.0789205882738371,0.0819891186384464,0.0334829365661426,0.0492573776785059,0.21916664597078,8,16
"8x17",0.0680573198158183,0.517135168254719,0.010243080531787,0.11542974175948,0.0706491275421902,0.0211309633070241,0.1071321715234,0.0902224272655816,8,17
"8x18",0.0612616323513947,0.43812866264494,0.0169863759588205,0.147197712643164,0.0870726293766108,0.0164047158755899,0.142038935190037,0.0909093359594425,8,18
"8x19",0.0433797719156313,0.37459875792286,0.0866591929527226,0.101678969486564,0.162487348174329,0.020576420188777,0.134780695920992,0.0758388434381243,8,19
"8x20",0.113151915210789,0.392522412926194,0.0197156202602839,0.162622686520979,0.0537769403470357,0.0921243071702153,0.0639449417771278,0.102141175787375,8,20
"8x21",0.0362030050975878,0.289836701768148,0.180116124292308,0.0882263547439282,0.104318863212691,0.0188145388414909,0.0857356450880622,0.196748766955784,8,21
"8x22",0.0369010942971432,0.297588605388758,0.119136049070924,0.0549048700774908,0.0870346044803617,0.129858984729081,0.196708655934234,0.0778671360220079,8,22
"8x23",0.0370557134746967,0.316827215707387,0.172968296002666,0.109573292251152,0.142709660111593,0.00131321405908238,0.159474432716006,0.0600781756774167,8,23
"8x24",0.0710073717559081,0.326770254060758,0,0.0720358815542289,0.170981806797918,0.0171966859513088,0.0948457221538877,0.24716227772599,8,24
"8x25",0.107513871684134,0.144373743338917,0.127588800801731,0.146753859774241,0.0587203725395451,0.136283140113687,0.144677708422547,0.134088503325197,8,25
"8x26",0.0456020869791536,0.169929058905077,0.0891096515023629,0.0845927783725218,0.288242282367232,0.119904275432906,0.0600226977593715,0.142597168681375,8,26
"8x27",0.0754014891977368,0.262772888501803,0.160586645687366,0.0933758325401666,0.115448148828385,0.0100865973891063,0.0964133938649966,0.18591500399044,8,27
"8x28",0.0545277810576416,0.120902645102866,0.109028696354186,0.0979720770978199,0.182190897727368,0.0937534315064391,0.196498688935387,0.145125782218292,8,28
"8x29",0.00624138506886499,0.071408246299914,0.259408913065988,0.0921452879511462,0.122807769885988,0.0111125286264673,0.14981185138238,0.287064017719252,8,29
"8x30",0.166712212595494,0.136930785626301,0.299208259287713,0.103437484661868,0.152562916171284,0.0251664019789116,0.0722869016427847,0.0436950380356443,8,30
"8x31",0.0549388552556265,0.0995558655324045,0.119486302799849,0.0290725992072736,0.112175730180291,0.17461826446694,0.0980111818648933,0.312141200692722,8,31
"8x32",0.0132080530463568,0.131431368852957,0.177814796934621,0.0365517795082649,0.554596078865434,0.023412453730286,0.0629167854472893,6.86836147904433e-05,8,32
"8x33",0.0353296712599165,0.129191611817724,0.239543654534824,0.0570568064076736,0.243894015860825,0.0225662881587332,0.15876497013763,0.113652981822674,8,33
"8x34",0.0686946860370034,0.029785016093388,0.169696060422394,0.0813438821112268,0.374302071086139,0.0198909815572722,0.0865677751181126,0.169719527574464,8,34
"8x35",0.056167622739721,0.181341969764649,0.102569426400882,0.062717878064005,0.18553753358201,0.0859254117910794,0.154123699907032,0.171616457750622,8,35
"8x36",0.0542068222507538,0.264300817014342,0,0.0367635143615955,0.313078722905313,0.0202339072797329,0.173302880304067,0.138113335884196,8,36
"8x37",0.0880157103304796,0.15602903714239,0.288255892507482,0.0576576653880067,0.162867004704883,0.0769878898101886,0.0922998096035748,0.0778869905129946,8,37
"8x38",0.0418254336062057,0.217048208469605,0.211628432083854,0.0891648799694255,0.152199640348574,0.0967352651182198,0.116429176699256,0.0749689637048599,8,38
"8x39",0.0913173742300092,0.222501000164293,0.126344997117371,0.0861717097609156,0.0835451543698672,0.104759090171917,0.0354964597175105,0.249864214468115,8,39
"8x40",0.0637489937231122,0.150027021542351,0.173485257692933,0.0865246300170002,0.0726836887040359,0.209583250269025,0.0545537871540176,0.189393370897525,8,40
"8x41",0.246926235334228,0.0613041017706637,0.222770745562827,0.00840839263036017,0.213453529695133,0.0319644396981318,0.0697135015153544,0.145459053793301,8,41
"8x42",0.0731736333451364,0.122812618196373,0.343577135557841,0.0718142950367317,0.173620824131367,0.041079244001808,0.0643594455069167,0.109562804223825,8,42
"8x43",0.130191600979465,0.174890479675262,0.0506035761604511,0.0994943342610283,0.251361762121769,0.0563443882029181,0.0616717345299981,0.175442124069109,8,43
"8x44",0.0962926719954715,0.0711996276677286,0.154079349997366,0.0537048769925437,0.264559859428849,0.176808950263425,0.0841243969383867,0.0992302667162304,8,44
"8x45",0.158024225729702,0.138061643276529,0.162675019274951,0.114462403140379,0.128762362486053,0.0657880729986795,0.138804847879108,0.0934214252145989,8,45
"8x46",0.0206144514325788,0.111880456361708,0.279520923205611,0.147725606134069,0.125387081940741,0.103335914742529,0.115546115571121,0.0959894506116427,8,46
"8x47",0.180765128666868,0.178869534364295,0.135120793109361,0.0997641846846517,0.117456307087545,0.119834959879719,0.0609217629859653,0.107267329221594,8,47
"8x48",0.165935006027116,0.142361513415745,0.125172139514589,0.0646966846466079,0.0822919472104586,0.0169456245785648,0.0893192375175403,0.313277847089378,8,48
"8x49",0.196014438993,0.151050443796522,0.16265717177645,0.0835440363502632,0.171866753471645,0.0960214096682752,0.0606621491743934,0.0781835967694505,8,49
"9x0",0.0279540202149583,0.513290630901438,0.0620458593295643,0.120183591033698,0.056388627889235,0.0273445655155666,0.122495382238361,0.0702973228771793,9,0
"9x1",0.0945396982591276,0.471963396375476,0.0128368895136175,0.111902028302178,0.0853129056411666,0.0439485997829341,0.098013642789623,0.0814828393358778,9,1
"9x2",0.0763393425722883,0.506264217729605,0,0.132256588777536,0.0782881555791791,0.040340816904819,0.0859011667399903,0.0806097116965829,9,2
"9x3",0.0841885990893491,0.424367395596421,0.0268360993680144,0.110854356344787,0.0432417079049155,0.0206558888097152,0.232189617631634,0.0576663352551642,9,3
"9x4",0.0955279434968921,0.453797351553273,0,0.0806970595073503,0.0584285014799619,0.0188319879193517,0.215166733143464,0.0775504228997069,9,4
"9x5",0.0237568121890652,0.557061498831345,0.0111617692813466,0.114333629373961,0.0555112911123317,0.0260565375812559,0.125103656461219,0.0870148051694757,9,5
"9x6",0.130808169960755,0.479812365034181,0.0105588104216673,0.137404902478835,0.0516135806383772,0.0180371803639565,0.0918127682681839,0.0799522228340445,9,6
"9x7",0.0243197938427769,0.553055801398687,0.0103790165008252,0.111648367104931,0.0842459269468132,0.0299379183308939,0.1383986044343,0.0480145714407729,9,7
"9x8",0.0839463699533481,0.502862909239648,0.00439663653403703,0.118107659278967,0.0738328797233159,0.0240690481732698,0.10562080757961,0.0871636895178045,9,8
"9x9",0.0697035930132145,0.494468167875877,1.72016581603596e-118,0.108739943967875,0.105852203940566,0.0265261362130829,0.129482866715694,0.0652270882736908,9,9
"9x10",0.0712458242357158,0.522734872656981,0.000932409358331411,0.113222069192488,0.0999267247681057,0.010922945144723,0.0952101090343567,0.0858050456092988,9,10
"9x11",0.0695562799188608,0.502325264671012,0,0.154358126613247,0.0875963908858064,0.0199821571229145,0.105515133244137,0.0606666475440212,9,11
"9x12",0.0979678942959725,0.47892246715601,0,0.165727289731568,0.0835684709017032,0.0365625702137893,0.0518703702154335,0.0853809374855241,9,12
"9x13",0.0211767303341396,0.10651515148877,0.146244455022393,0.0460371053930029,0.377474188370204,0.118755148351688,0.096915558432732,0.0868816626070701,9,13
"9x14",0.0411749959404184,0.458412509929729,0,0.141027948967069,0.0511616438914193,0.0147111140667411,0.231225086362092,0.0622867008425304,9,14
"9x15",0.0450801410705222,0.520324180089995,0.00226006719444301,0.115421396143507,0.0515122980391971,0.0275428401204996,0.16701658473433,0.0708424926075066,9,15
"9x16",0.0361496939363085,0.397618132111846,0.0903228033069414,0.0577429423584991,0.142912841653737,0.0258486169777884,0.0596541164512608,0.189750853203619,9,16
"9x17",0.0669975599806855,0.562368299381999,0.0177235121220394,0.0960703585497684,0.0825627980249737,0.0371436043325027,0.0382037319827564,0.0989301356252749,9,17
"9x18",0.0445505712069812,0.512704100231555,0.00240660953084218,0.170824749162125,0.101768168699834,0.0267095046941777,0.0801948593483342,0.0608414371261511,9,18
"9x19",0.138276218553367,0.422948107943226,3.48109026245449e-17,0.108880049474797,0.0742094109660431,0.00574837983802672,0.169699250575883,0.080238582648657,9,19
"9x20",0.143690507002265,0.381827821095806,0.0130948397807716,0.113893847071096,0.087905001706332,0.0916687108663086,0.0607654930413888,0.107153779436032,9,20
"9x21",0.0882158125698105,0.321481827832934,0.10743946267755,0.0935438814599366,0.107858271111604,0.0239195327990725,0.119263504636046,0.138277706913047,9,21
"9x22",0.0373563500143797,0.405752633005229,0.0752693947115981,0.0675749138719024,0.0924848886958514,0.0148462681701366,0.185995527764582,0.120720023766321,9,22
"9x23",0,0.432645006703393,0.104557142036893,0.0602627415958467,0.13236787055677,0.0171680529879966,0.121736997794852,0.131262188324248,9,23
"9x24",0.0445431585847975,0.160105434588056,0.173471744799665,0.146468444774,0.213567945863084,0.00992592785434457,0.108868549788984,0.143048793747069,9,24
"9x25",0.0506178311016381,0.240413954960267,0.206817075110686,0.0700530981158337,0.240436327784208,0.0216383143681075,0.0517005738514674,0.118322824707792,9,25
"9x26",0.073369607312252,0.265965115135131,0.171010673354175,0.0652895355953992,0.188892357258849,0.0182866366374019,0.0891250939391877,0.128060980767604,9,26
"9x27",0.0113105770004965,0.292722397480731,0.106447587461949,0.0326751447858512,0.203772187855092,0.106611911989504,0.147351048305312,0.0991091451210649,9,27
"9x28",0.0105855622102632,0.141828846685891,0.325449693617415,0.0600113512455198,0.0436320324068215,0.09320562972581,0.0583911168989465,0.266895767209333,9,28
"9x29",0.112386143607667,0.168298900304256,0.10709256777106,0.0734423185592839,0.16090668271502,0.0705528494406545,0.0877957935130615,0.219524744088997,9,29
"9x30",0.0955128268977796,0.19449816481984,0.19123826964118,0.106020424852786,0.11545177722933,0.0738776499555589,0.115163925846004,0.108236960757523,9,30
"9x31",0.0389707632548247,0.0570764804175593,0.262579371335906,0.0701308361089365,0.255921204285471,0.0168421440294279,0.251473359179083,0.0470058413887909,9,31
"9x32",0.106352308317131,0.0656352621188989,0.38062180619333,0.0808750602386885,0.209958939542347,0.0285681882709606,0.0053795980741501,0.122608837244494,9,32
"9x33",0.00946169731516734,0.114184592662537,0.194431621913157,0.0597197990108911,0.374792462238557,0.0106202284003861,0.124315440273536,0.112474158185768,9,33
"9x34",0.000908996277904284,0.0684389361602565,0.0327598013543486,0.129386087104985,0.446502035654001,0.0620495521982244,0.0775407861299673,0.182413805120313,9,34
"9x35",0.127386983100424,0.0568673170054091,0.185148635480221,0.0472801882607377,0.072725866739799,0.0289424646580229,0.0963259545965401,0.385322590158847,9,35
"9x36",0.0911175774253473,0.0599937274064018,0.149621324402268,0.0784184699254858,0.285779867746599,0.0605324852085028,0.266447266122084,0.00808928176331073,9,36
"9x37",0.119146911143957,0.114761826086612,0.0638484941383737,0.155643342401044,0.282744037583672,0.0750798610881713,0.131939206621345,0.0568363209368259,9,37
"9x38",0.0223163962322939,0.0251169447289479,0.116745832114303,0.0438986985251583,0.481429465921006,0.0978598680659863,0.056421780604556,0.156211013807748,9,38
"9x39",0.0467305329769224,0.0388677327988579,0.128173231629742,0.124445183895946,0.361064393788076,0.12188669652955,0.0894899032102001,0.0893423251707064,9,39
"9x40",0.0600990235357309,0.188844402093327,0.123869665820724,0.0314296851895799,0.132090381942461,0.150836314383667,0.045947994098615,0.266882532935897,9,40
"9x41",0.100659977174792,0.101739457639947,0.288611063767652,0.0802377992343943,0.161738829640112,0.0168927848681315,0.151345742449948,0.098774345225023,9,41
"9x42",0.0399682354609661,0.013786122573776,0.222149479298187,0.077357015679628,0.380498991679574,0.0174776641289837,0.20276051806334,0.0460019731155453,9,42
"9x43",0.19596668375021,0.0947366892028646,0.218853831193905,0.0548981324456065,0.170104853370904,0.0329226440872024,0.140193424888188,0.0923237410611196,9,43
"9x44",0.0765188152129281,0.119997935908247,0.152228913478993,0.118483085050279,0.306889668707055,0.0684345758166712,0.105756434562099,0.0516905712637286,9,44
"9x45",0.094210125943119,0.128333814618638,0.483704662433098,0.0549648498472662,0.0799329445076659,0.0286591432989439,0.0558266601096952,0.0743677992415733,9,45
"9x46",0.176981736547945,0.09430586761417,0.225987995255328,0.113792085063448,0.133326180684579,0.0241451200724226,0.0868201840342062,0.144640830727901,9,46
"9x47",0.118132036830333,0.0913448583724742,0.329561078942685,0.110723352772711,0.146665372862765,0.0770184573151116,0.0582458425693722,0.0683090003345471,9,47
"9x48",0.111684933609262,0.0907596827291068,0.268493203716112,0.0578628768424919,0.315299825848005,0.027474559308957,0.107877340906359,0.0205475770397067,9,48
"9x49",0.0571308556991665,0.0955096569243766,0.10477563508579,0.0322861253575969,0.226742665087281,0.101042401691545,0.283796404283445,0.0987162558707997,9,49
"10x0",0.0720177127038157,0.420387927593401,0.0109496514805348,0.127398238471048,0.0576614429726724,0.0208611000348039,0.157504825253794,0.13321910148993,10,0
"10x1",0.0803492409399319,0.515246147470528,0.00697482218715256,0.099732013520507,0.083599125883572,0.0193337872182275,0.104545830828101,0.0902190319519798,10,1
"10x2",0.0628945967550179,0.450710806555852,0.00390349464159026,0.159234531628755,0.0808515765897797,0.0227261781836409,0.0940997504173243,0.12557906522804,10,2
"10x3",0.0655294958709402,0.478510085582412,0.0151963465347923,0.16550603131045,0.0463567253857705,0.0171935517488756,0.151079743550708,0.0606280200160518,10,3
"10x4",0.0541337065422136,0.472100371914624,0.0139690266957199,0.165676029131752,0.0802629777373351,0.0276758350208498,0.0902981205758323,0.0958839323816735,10,4
"10x5",0.0742989356230318,0.525551456648813,0.00720403576283447,0.117317446246357,0.0864424692395383,0.0250641559575972,0.085655554302203,0.0784659462196254,10,5
"10x6",0.092500719554689,0.496933654281178,0.0175003043773761,0.146155433556842,0.0499893955046849,0.024878029881893,0.0977012270907509,0.0743412357525861,10,6
"10x7",0.0987002844769225,0.49911680199708,0.00785812516660069,0.157642948020633,0.0962357163042315,0.0210854553376534,0.0519654328724147,0.0673952358244636,10,7
"10x8",0.0617099938609773,0.515554836546023,0.0332326596978297,0.128632471265135,0.0578781760172269,0.0133932835074362,0.109365244311371,0.0802333347940012,10,8
"10x9",0.0743949399278481,0.486000883738395,1.28168383737698e-17,0.122333406096081,0.083747944855199,0.0274454867887639,0.120684636113312,0.0853927024804005,10,9
"10x10",0.0314031561138998,0.460233873498321,3.43622998081886e-17,0.129508274042135,0.123910781615189,0.0208462483087773,0.168165583380089,0.0659320830415893,10,10
"10x11",0.0683721958535676,0.435089668236861,0.0135819849299619,0.146872340901008,0.0471122213916627,0.0180802438199526,0.165738920616297,0.105152424250689,10,11
"10x12",0.0481077290954265,0.603839435082206,0.0235186758805419,0.0966578126505718,0.0859968999932558,0.036246235430577,0.0349044567442593,0.0707287551231618,10,12
"10x13",0.0573451493706874,0.511490639159578,0.0111280875654599,0.140369908049888,0.0738039274049243,0.0316060117321484,0.0881773819630296,0.0860788947542844,10,13
"10x14",0.0458862813613027,0.527871522064955,0.0145191156236139,0.0934041501929442,0.0774506740021009,0.0201266827405473,0.134660976286819,0.0860805977277169,10,14
"10x15",0.0542736239132698,0.533815892846954,2.30921419752034e-118,0.102688896888347,0.0875213775373174,0.019678521664783,0.114458431967556,0.0875632551817729,10,15
"10x16",0.0379561065788188,0.58920579928719,0.00147998453152782,0.111797289620659,0.0842527002781445,0.0325071059326622,0.0802509355143487,0.0625500782566491,10,16
